fullname,fullname,param:tensor_cls,param:device,param:scale,col,op,pred,val,mean,min,max,stddev,ops,rounds,query_result_size,tuple_element_size_bytes,tuple_count,total_size_bytes
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedDictionaryEncoding-scale=4]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedDictionaryEncoding-scale=4]",UnsortedDictionaryEncoding,cpu,4.0,l_shipmode,FilterScan,Eq,AIR,6.542471518201409e-05,6.286986172199249e-05,0.000317913480103,5.144966676467199e-06,15284.74365104932,11114,0,8,23996604,191972832
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedCDictionaryEncoding-scale=4]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedCDictionaryEncoding-scale=4]",UnsortedCDictionaryEncoding,cpu,4.0,l_shipmode,FilterScan,Eq,AIR,0.0001426866949287,0.0001386431977152,0.0003444943577051,5.7718292862571856e-06,7008.361925400591,5672,0,8,23996604,191972832
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedDictionaryEncoding-scale=5]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedDictionaryEncoding-scale=5]",UnsortedDictionaryEncoding,cuda,5.0,l_shipmode,FilterScan,Eq,AIR,0.0001955390003792,0.0001904126256704,0.000399007461965,4.956864690914503e-06,5114.069306175492,4641,0,8,29999795,239998360
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedCDictionaryEncoding-scale=5]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedCDictionaryEncoding-scale=5]",UnsortedCDictionaryEncoding,cuda,5.0,l_shipmode,FilterScan,Eq,AIR,0.0003606543477292,0.0003538327291607,0.0005162497982382,6.184365194590864e-06,2772.737958924684,2666,0,8,29999795,239998360
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedDictionaryEncoding-scale=5]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedDictionaryEncoding-scale=5]",UnsortedDictionaryEncoding,cpu,5.0,l_shipmode,FilterScan,Eq,AIR,6.568735449103403e-05,6.237812340259552e-05,0.0002824766561388,4.051546593465772e-06,15223.630297616788,11196,0,8,29999795,239998360
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedCDictionaryEncoding-scale=5]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedCDictionaryEncoding-scale=5]",UnsortedCDictionaryEncoding,cpu,5.0,l_shipmode,FilterScan,Eq,AIR,0.0001423408044984,0.0001386031508445,0.0003140559419989,4.38007056264954e-06,7025.392356909427,5788,0,8,29999795,239998360
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedDictionaryEncoding-scale=6]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedDictionaryEncoding-scale=6]",UnsortedDictionaryEncoding,cuda,6.0,l_shipmode,FilterScan,Eq,AIR,0.0001952338747965,0.0001899003982543,0.000340886414051,3.6275137870618234e-06,5122.061942591911,4575,0,8,36000148,288001184
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedCDictionaryEncoding-scale=6]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedCDictionaryEncoding-scale=6]",UnsortedCDictionaryEncoding,cuda,6.0,l_shipmode,FilterScan,Eq,AIR,0.0003603791066001,0.0003506848588585,0.0004056300967931,4.012904909999785e-06,2774.855649746431,2675,0,8,36000148,288001184
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedDictionaryEncoding-scale=6]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedDictionaryEncoding-scale=6]",UnsortedDictionaryEncoding,cpu,6.0,l_shipmode,FilterScan,Eq,AIR,6.560707391462309e-05,6.262864917516708e-05,0.0002242261543869,3.510494912177529e-06,15242.258804307245,10589,0,8,36000148,288001184
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedCDictionaryEncoding-scale=6]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedCDictionaryEncoding-scale=6]",UnsortedCDictionaryEncoding,cpu,6.0,l_shipmode,FilterScan,Eq,AIR,0.0001429166532532,0.0001379624009132,0.0002952488139271,5.229683367566957e-06,6997.085204814159,5657,0,8,36000148,288001184
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedDictionaryEncoding-scale=7]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedDictionaryEncoding-scale=7]",UnsortedDictionaryEncoding,cuda,7.0,l_shipmode,FilterScan,Eq,AIR,0.0001951998263002,0.0001900997012853,0.0004245461896061,5.223499743931925e-06,5122.955378362047,4505,0,8,41995307,335962456
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedCDictionaryEncoding-scale=7]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedCDictionaryEncoding-scale=7]",UnsortedCDictionaryEncoding,cuda,7.0,l_shipmode,FilterScan,Eq,AIR,0.0003595370495535,0.0003496743738651,0.0005099168047308,9.305775830086366e-06,2781.354525887201,2698,0,8,41995307,335962456
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedDictionaryEncoding-scale=7]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedDictionaryEncoding-scale=7]",UnsortedDictionaryEncoding,cpu,7.0,l_shipmode,FilterScan,Eq,AIR,6.556862460206415e-05,6.26780092716217e-05,0.0003091469407081,4.309320662644774e-06,15251.196834903858,10589,0,8,41995307,335962456
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedCDictionaryEncoding-scale=7]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedCDictionaryEncoding-scale=7]",UnsortedCDictionaryEncoding,cpu,7.0,l_shipmode,FilterScan,Eq,AIR,0.0001421970859879,0.0001382017508149,0.0002808822318911,3.874228499975615e-06,7032.492916800798,5250,0,8,41995307,335962456
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedDictionaryEncoding-scale=8]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedDictionaryEncoding-scale=8]",UnsortedDictionaryEncoding,cuda,8.0,l_shipmode,FilterScan,Eq,AIR,0.0001947704212445,0.000188959762454,0.0033308286219835,4.680260357655724e-05,5134.249818888989,4560,0,8,47989007,383912056
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedCDictionaryEncoding-scale=8]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedCDictionaryEncoding-scale=8]",UnsortedCDictionaryEncoding,cuda,8.0,l_shipmode,FilterScan,Eq,AIR,0.0003599375836834,0.0003490233793854,0.004480892792344,7.97599749135177e-05,2778.259468673614,2684,0,8,47989007,383912056
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedDictionaryEncoding-scale=8]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedDictionaryEncoding-scale=8]",UnsortedDictionaryEncoding,cpu,8.0,l_shipmode,FilterScan,Eq,AIR,0.0312090069337776,0.0308503154665231,0.0326182590797543,0.0003817689058792,32.04203203651752,33,6853099,8,47989007,383912056
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedCDictionaryEncoding-scale=8]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedCDictionaryEncoding-scale=8]",UnsortedCDictionaryEncoding,cpu,8.0,l_shipmode,FilterScan,Eq,AIR,0.0001430988461087,0.0001392243430018,0.0003937371075153,5.338485407225694e-06,6988.1765450431,5314,0,8,47989007,383912056
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedDictionaryEncoding-scale=9]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedDictionaryEncoding-scale=9]",UnsortedDictionaryEncoding,cuda,9.0,l_shipmode,FilterScan,Eq,AIR,0.0001940107928956,0.0001893900334835,0.0002761129289865,3.432916917556252e-06,5154.3524206821,4357,0,8,53986608,431892864
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedCDictionaryEncoding-scale=9]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedCDictionaryEncoding-scale=9]",UnsortedCDictionaryEncoding,cuda,9.0,l_shipmode,FilterScan,Eq,AIR,0.0003574707171154,0.0003455458208918,0.0046351151540875,8.265491380959452e-05,2797.431935318895,2698,0,8,53986608,431892864
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedDictionaryEncoding-scale=9]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedDictionaryEncoding-scale=9]",UnsortedDictionaryEncoding,cpu,9.0,l_shipmode,FilterScan,Eq,AIR,6.562121638129408e-05,6.274878978729248e-05,0.0001972643658518,2.557893365521272e-06,15238.973843298934,7413,0,8,53986608,431892864
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedCDictionaryEncoding-scale=9]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedCDictionaryEncoding-scale=9]",UnsortedCDictionaryEncoding,cpu,9.0,l_shipmode,FilterScan,Eq,AIR,0.0001424301879931,0.0001382315531373,0.0002779783681035,3.8462137793573605e-06,7020.983501393127,4947,0,8,53986608,431892864
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedDictionaryEncoding-scale=10]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedDictionaryEncoding-scale=10]",UnsortedDictionaryEncoding,cuda,10.0,l_shipmode,FilterScan,Eq,AIR,0.0001967461125151,0.0001901406794786,0.0040528606623411,8.00649629342301e-05,5082.692548363418,4627,0,8,59986052,479888416
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedCDictionaryEncoding-scale=10]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedCDictionaryEncoding-scale=10]",UnsortedCDictionaryEncoding,cuda,10.0,l_shipmode,FilterScan,Eq,AIR,0.0003608412422062,0.0003530392423272,0.0040975948795676,7.237286832193607e-05,2771.3018442287084,2692,0,8,59986052,479888416
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedDictionaryEncoding-scale=10]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedDictionaryEncoding-scale=10]",UnsortedDictionaryEncoding,cpu,10.0,l_shipmode,FilterScan,Eq,AIR,6.717686644858784e-05,6.467383354902267e-05,8.624233305454254e-05,3.372215086077563e-06,14886.07690216282,432,0,8,59986052,479888416
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedCDictionaryEncoding-scale=10]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedCDictionaryEncoding-scale=10]",UnsortedCDictionaryEncoding,cpu,10.0,l_shipmode,FilterScan,Eq,AIR,0.0001427471725037,0.0001383423805236,0.0043208980932831,5.78346768261636e-05,7005.392698575903,5248,0,8,59986052,479888416
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedDictionaryEncoding-scale=20]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedDictionaryEncoding-scale=20]",UnsortedDictionaryEncoding,cuda,20.0,l_shipmode,FilterScan,Eq,AIR,0.002449277610465,0.0023649269714951,0.0043156780302524,0.0001594744277432,408.2836489123556,246,17143690,8,119994608,959956864
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedCDictionaryEncoding-scale=20]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedCDictionaryEncoding-scale=20]",UnsortedCDictionaryEncoding,cuda,20.0,l_shipmode,FilterScan,Eq,AIR,0.0003580251998881,0.0003489926457405,0.0007590996101498,1.2579903386675302e-05,2793.09948102053,2676,0,8,119994608,959956864
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedDictionaryEncoding-scale=20]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedDictionaryEncoding-scale=20]",UnsortedDictionaryEncoding,cpu,20.0,l_shipmode,FilterScan,Eq,AIR,0.0002452700416772,6.519444286823273e-05,0.0095366742461919,0.0012765777238788,4077.138786138148,104,0,8,119994608,959956864
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedCDictionaryEncoding-scale=20]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedCDictionaryEncoding-scale=20]",UnsortedCDictionaryEncoding,cpu,20.0,l_shipmode,FilterScan,Eq,AIR,0.0001468277639812,0.0001439824700355,0.0001683793962001,3.7549389288815385e-06,6810.701006980074,63,0,8,119994608,959956864
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedDictionaryEncoding-scale=30]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedDictionaryEncoding-scale=30]",UnsortedDictionaryEncoding,cuda,30.0,l_shipmode,FilterScan,Eq,AIR,0.0001946865102588,0.0001874659210443,0.0045265993103384,7.800362066087518e-05,5136.462709565506,4647,0,8,179998372,1439986976
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedCDictionaryEncoding-scale=30]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedCDictionaryEncoding-scale=30]",UnsortedCDictionaryEncoding,cuda,30.0,l_shipmode,FilterScan,Eq,AIR,0.0003601063997853,0.0003505852073431,0.0046026026830077,0.0001151195154488,2776.9570343547057,2717,0,8,179998372,1439986976
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedDictionaryEncoding-scale=30]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedDictionaryEncoding-scale=30]",UnsortedDictionaryEncoding,cpu,30.0,l_shipmode,FilterScan,Eq,AIR,0.0003707220185209,6.471294909715652e-05,0.0091120479628443,0.0014299318481508,2697.4389166029923,110,0,8,179998372,1439986976
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedCDictionaryEncoding-scale=30]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedCDictionaryEncoding-scale=30]",UnsortedCDictionaryEncoding,cpu,30.0,l_shipmode,FilterScan,Eq,AIR,0.0005904323929412,0.0001434721052646,0.0196496723219752,0.0029401119628491,1693.6740123935797,44,0,8,179998372,1439986976
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedDictionaryEncoding-scale=40]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedDictionaryEncoding-scale=40]",UnsortedDictionaryEncoding,cuda,40.0,l_shipmode,FilterScan,Eq,AIR,0.0001946333943879,0.0001884270459413,0.0039157597348093,7.885960914118594e-05,5137.864461258053,4465,0,8,240012290,1920098320
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedCDictionaryEncoding-scale=40]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedCDictionaryEncoding-scale=40]",UnsortedCDictionaryEncoding,cuda,40.0,l_shipmode,FilterScan,Eq,AIR,0.0003596547832364,0.0003523686900734,0.0041334424167871,8.321349292551691e-05,2780.4440441500424,2653,0,8,240012290,1920098320
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedDictionaryEncoding-scale=40]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedDictionaryEncoding-scale=40]",UnsortedDictionaryEncoding,cpu,40.0,l_shipmode,FilterScan,Eq,AIR,0.0005810659040104,6.554368883371353e-05,0.0095874201506376,0.0019870960814806,1720.9751821577493,110,0,8,240012290,1920098320
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedCDictionaryEncoding-scale=40]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedCDictionaryEncoding-scale=40]",UnsortedCDictionaryEncoding,cpu,40.0,l_shipmode,FilterScan,Eq,AIR,0.007326599742685,0.000147620216012,0.0223744120448827,0.0104773977278436,136.4889628368754,7,0,8,240012290,1920098320
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedDictionaryEncoding-scale=50]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedDictionaryEncoding-scale=50]",UnsortedDictionaryEncoding,cuda,50.0,l_shipmode,FilterScan,Eq,AIR,0.0001934332834852,0.0001878766342997,0.0016436874866485,2.3142145662151e-05,5169.741122014546,4584,0,8,300005811,2400046488
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedCDictionaryEncoding-scale=50]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cuda-encoding=UnsortedCDictionaryEncoding-scale=50]",UnsortedCDictionaryEncoding,cuda,50.0,l_shipmode,FilterScan,Eq,AIR,0.0003566471530747,0.0003474885597825,0.0006166500970721,1.2891080157593227e-05,2803.8917214918847,2717,0,8,300005811,2400046488
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedDictionaryEncoding-scale=50]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=UnsortedDictionaryEncoding-scale=50]",UnsortedDictionaryEncoding,cpu,50.0,l_shipmode,FilterScan,Eq,AIR,0.0010567130774936,6.497371941804886e-05,0.0257634408771991,0.0037324729747183,946.330675089021,110,0,8,300005811,2400046488
